seed,program,generation,status,detail,repaired,runtime_ms
28,gen1_karmarkar_karp_pairs,1,ok,,False,0.047
28,gen1_lpt_first_fit,1,ok,,False,0.017
28,gen1_marginal_cost_greedy,1,ok,,False,0.026
28,gen1_worst_fit_balance,1,ok,,False,0.018
28,gen1_zone_blocks,1,ok,,False,0.017
28,gen2_pessimistic_alpha_pack,2,ok,,False,0.025
28,gen2_tail_swap_local_search,2,ok,,False,0.093
28,gen2_two_tier_shift,2,ok,,False,0.028
28,gen2_variance_aware_bestfit,2,ok,,False,0.107
28,gen2_volatility_reserve,2,ok,,False,0.037
28,gen2_zone_diversify,2,ok,,False,0.045
28,gen3_exposure_budget,3,ok,,False,0.037
28,gen3_marginal_tail_cost,3,ok,,False,0.051
28,gen3_selective_reserve_aggressive,3,ok,,False,0.049
28,gen3_selective_reserve_balanced,3,ok,,False,0.049
28,gen3_selective_reserve_mild,3,ok,,False,0.046
28,gen3_zone_antichain,3,ok,,False,0.056
29,gen1_best_fit_decreasing,1,ok,,False,0.024
29,gen1_karmarkar_karp_pairs,1,ok,,False,0.045
29,gen1_lpt_first_fit,1,ok,,False,0.019
29,gen1_marginal_cost_greedy,1,ok,,False,0.025
29,gen1_worst_fit_balance,1,ok,,False,0.019
29,gen1_zone_blocks,1,ok,,False,0.015
29,gen2_pessimistic_alpha_pack,2,ok,,False,0.022
29,gen2_tail_swap_local_search,2,ok,,False,0.064
29,gen2_two_tier_shift,2,ok,,False,0.023
29,gen2_variance_aware_bestfit,2,ok,,False,0.076
29,gen2_volatility_reserve,2,ok,,False,0.025
29,gen2_zone_diversify,2,ok,,False,0.04
29,gen3_exposure_budget,3,ok,,False,0.027
29,gen3_marginal_tail_cost,3,ok,,False,0.118
29,gen3_selective_reserve_aggressive,3,ok,,False,0.042
29,gen3_selective_reserve_balanced,3,ok,,False,0.037
29,gen3_selective_reserve_mild,3,ok,,False,0.037
29,gen3_zone_antichain,3,ok,,False,0.048
